tweets,id,len,date,source,likes,retweets 
b'RT @BuzzFeedNews: Not sure what the #SuperBlueBloodMoon is? @Zhirji28 is answering all of your questions right now! \xf0\x9f\x91\x87  https://t.co/bM9Cc9Y\xe2\x80\xa6',958693033033326592,140,2018-01-31 13:26:45,Twitter for iPhone,0,118
b'https://t.co/Q8AgjGdXKg',958561938518298624,23,2018-01-31 04:45:50,TweetDeck,12,7
b'RT @TwitterGov: https://t.co/Z5zXqmwkMe',958554446925049857,39,2018-01-31 04:16:03,TweetDeck,0,507
"b""RT @TwitterGov: Here are the top Tweeted about people during @POTUS' #SOTU address. https://t.co/SoP9nGnxd5""",958551882401755138,107,2018-01-31 04:05:52,TweetDeck,0,250
"b""RT @TwitterGov: These were the top Tweeted moments during @POTUS' #SOTU address. https://t.co/jNgfGReTO7""",958551833064165376,104,2018-01-31 04:05:40,TweetDeck,0,346
"b""RT @TwitterGov: With 4.5M Tweets, @POTUS' speech tonight was the most Tweeted #SOTU or #JointSession address, surpassing the previous recor\xe2\x80\xa6""",958551795093078016,140,2018-01-31 04:05:31,TweetDeck,0,3068
b'\xf0\x9f\x93\x88  #SOTU data coming from @TwitterGov https://t.co/T5N2xYCdUE',958551557909475334,61,2018-01-31 04:04:35,TweetDeck,8,5
b'RT @USATODAY: Rep. Joe Kennedy speaks out against \xe2\x80\x9cbullies\xe2\x80\x9d in Democrats\xe2\x80\x99 response to President Trump\xe2\x80\x99s first State of the Union \xe2\x80\xa6 https://\xe2\x80\xa6',958547540210745344,140,2018-01-31 03:48:37,TweetDeck,0,1567
"b""RT @CBSNews: WATCH: Democratic response to Pres. Trump's #SOTU address; and tune in for more live coverage on CBSN https://t.co/UQeKhyadhV""",958546678247821312,138,2018-01-31 03:45:11,TweetDeck,0,443
"b""RT @ABC: Join @ABC live for full analysis of Pres. Trump's first State of the Union. https://t.co/Dyf3kHmix5 #SOTU""",958545430253535232,114,2018-01-31 03:40:14,TweetDeck,0,43
b'RT @Circa: Do you think President Trump is doing a good job unifying Americans as he claimed in the State of the Union speech?\xe2\x80\xa6 https://t.c\xe2\x80\xa6',958545409072353280,140,2018-01-31 03:40:09,TweetDeck,0,22
"b""RT @tictoc: Trump's speech is done, but #tictocnews is not. We're breaking it all down for you right now. Join our interactive post-show by\xe2\x80\xa6""",958544847031414784,140,2018-01-31 03:37:55,TweetDeck,0,15
"b""RT @CBCTheNational: Watch #CBCTheNational's LIVE Coverage of Trump's 1st #SOTU https://t.co/Gj1trWwh1S""",958536337505882113,102,2018-01-31 03:04:06,TweetDeck,0,7
"b""RT @TwitterGov: Tonight\xe2\x80\x99s speech just became the most Tweeted #SOTU or #JointSession address, surpassing last year's total. \n\nhttps://t.co/\xe2\x80\xa6""",958535751393857537,140,2018-01-31 03:01:46,TweetDeck,0,101
"b'""President Trump\'s first year in review\xe2\x80\x9d #SOTU \n\nMoment by @BV\n\nhttps://t.co/LjZo4fUYoU'",958534243365326848,87,2018-01-31 02:55:46,TweetDeck,7,5
"b""RT @cheddar: Watch President Trump's first State of the Union address live on Cheddar. https://t.co/TDi1SZcrXH""",958530829885607936,110,2018-01-31 02:42:13,TweetDeck,0,13
b'RT @USATODAY: https://t.co/o7OAq5Fwj5',958528280822452226,37,2018-01-31 02:32:05,TweetDeck,0,35
b'RT @voadeewa: 2018 State of the Union https://t.co/eEHv0ZipXQ',958525354129395712,61,2018-01-31 02:20:27,TweetDeck,0,22
b'RT @voxdotcom: President Trump will deliver his first State of the Union address momentarily.\n\nWatch live: https://t.co/SebXX6dH0x #SOTU',958522743863042048,136,2018-01-31 02:10:05,TweetDeck,0,35
b'RT @BuzzFeedNews: Watch Live: President Trump delivers his first #SOTU address https://t.co/HQB6MxgG5U',958522685524504577,102,2018-01-31 02:09:51,TweetDeck,0,25
b'RT @Circa: President Trump delivers his first State of the Union address to the American people. https://t.co/gYUwqMvMuj',958522074590535680,120,2018-01-31 02:07:25,TweetDeck,0,35
b'RT @AOL: @realDonaldTrump delivers his first State of the Union address before Congress and the nation. https://t.co/DyMeCCLVCS',958522047277215744,127,2018-01-31 02:07:19,TweetDeck,0,1264
b'RT @ABC: .@ABC News SPECIAL REPORT: Pres. Trump delivers his first State of the Union address. https://t.co/ZsbxvBannY #SOTU',958521258358050817,124,2018-01-31 02:04:11,TweetDeck,0,43
b'RT @HuffPost: President Trump delivers his first State of the Union address before a joint session of Congress. https://t.co/iQdiCsuLh0',958521203517509634,135,2018-01-31 02:03:58,TweetDeck,0,132
"b""RT @ABC7News: See what 5 Democrats, 5 Republicans and 5 Independents think of the #SOTU as it's in progress thanks to DialSmith https://t.c\xe2\x80\xa6""",958521168398602241,140,2018-01-31 02:03:49,TweetDeck,0,31
b'RT @NewsHour: WATCH on #Periscope as President Trump delivers his first State of the Union address. #sotu https://t.co/UNdJwsywEn',958520700100333568,129,2018-01-31 02:01:58,TweetDeck,0,55
b'RT @FoxNews: Watch: President Donald Trump delivers his first State of the Union address. #SOTU https://t.co/unBWtslZsQ',958520523020959744,119,2018-01-31 02:01:15,TweetDeck,0,3563
b'RT @tictoc: Watch our interactive #SOTU pre-show and use #tictocnews to join the conversation https://t.co/hbHhAqd0CO\n\n*Sound on \xf0\x9f\x94\x8a* https:/\xe2\x80\xa6',958520376140746752,140,2018-01-31 02:00:40,TweetDeck,0,6
"b""Happening Now!\n\nPresident Trump's first #SOTU address is streaming LIVE here on Twitter. Tap below to watch now and\xe2\x80\xa6 https://t.co/ZSxigfGOcN""",958520216077656064,140,2018-01-31 02:00:02,TweetDeck,433,131
b'RT @CBSNews: https://t.co/WjqIBQx5j4',958519847578669056,36,2018-01-31 01:58:34,TweetDeck,0,134
b'RT @fusiontv: FUSION gives you an inside look into the president\xe2\x80\x99s thoughts during Trump\xe2\x80\x99s Mental State Of The Union! #SOTU https://t.co/h4\xe2\x80\xa6',958519633925033985,140,2018-01-31 01:57:43,TweetDeck,0,8
b'RT @Reuters: President Donald Trump\xe2\x80\x99s first State of the Union address after a year in office https://t.co/bH5IvMBzTE',958518285070413825,117,2018-01-31 01:52:22,TweetDeck,0,287
"b""RT @vicenews: Watch Live: President Donald Trump's First State of the Union Address https://t.co/r41GJzMUM5""",958518175276191744,107,2018-01-31 01:51:56,TweetDeck,0,67
"b""RT @Circa: Congress and the President's cabinet arrive for Trump's first State of the Union. https://t.co/nTHuEON2H0""",958517733666193409,116,2018-01-31 01:50:10,TweetDeck,0,23
b'Coming \xf0\x9f\x94\x9c  in 10 minutes...\n\n#SOTU will be streaming LIVE on Twitter. Tap below to watch! \xf0\x9f\x91\x87  https://t.co/rpm7oEOlyO',958517690666180608,115,2018-01-31 01:50:00,TweetDeck,6,6
b'RT @UniNoticias: EN ESPA\xc3\x91OL: Sigue la cobertura del discurso del Estado de la Uni\xc3\xb3n #SOTU https://t.co/WG4G8RoHom',958515863325499392,113,2018-01-31 01:42:44,TweetDeck,0,216
b'RT @ABC: LIVE: Join @ABC News for full coverage as Pres. Trump delivers his first State of the Union. https://t.co/TPMhojrUND #SOTU',958514805794594816,131,2018-01-31 01:38:32,TweetDeck,0,61
"b""RT @BuzzFeedNews: Protests are happening outside the US Capitol ahead of Trump's first State of the Union address tonight https://t.co/U1nX\xe2\x80\xa6""",958509467624189952,140,2018-01-31 01:17:19,TweetDeck,0,1214
b'Are you ready? #SOTU is streaming LIVE on Twitter TONIGHT!\nFollow along:\n\xf0\x9f\x95\x98  9 p.m. ET\n\xf0\x9f\x92\xac  #SOTU\n\xf0\x9f\x93\xb1 https://t.co/rpm7oEOlyO\xf0\x9f\x91\x87',958474911755911168,121,2018-01-30 23:00:01,TweetDeck,11,9
b'Watch LIVE Now!\n\n#BTECH is streaming LIVE on Twitter at https://t.co/0aukAx1y4u.',958459809623285760,80,2018-01-30 22:00:00,TweetDeck,4,3
b'This evening.\n\nPresident Trump will address Congress during his first #SOTU. Watch it LIVE on Twitter at 9 pm ET. \xf0\x9f\x91\x87  https://t.co/rpm7oF5WXo',958452266025062400,140,2018-01-30 21:30:02,TweetDeck,90,26
"b'RT @tictoc: Tune in tonight at 8:45 pm ET to watch our interactive #SOTU show LIVE, hosted by @thestalwart and @dcraiggordon https://t.co/i\xe2\x80\xa6'",958446311132540928,140,2018-01-30 21:06:22,TweetDeck,0,6
"b""@markets is LIVE on Twitter with What'd You Miss. Tune in at\nhttps://t.co/wg4lVjBqwX. \xe2\xac\x87\xef\xb8\x8f""",958444713031471116,88,2018-01-30 21:00:01,TweetDeck,0,0
b'Siguen las transmisiones sobre #SOTU en vivo esta noche a las 9 p.m. ET/8 p.m. CT desde: \n\n@UniNoticias\n@TelemundoNews',958442636909711360,118,2018-01-30 20:51:46,TweetDeck,5,4
b'Tune in now!\n\n#CheddarLIVE is streaming LIVE on Twitter. Head to https://t.co/QRgFQhMHPi to watch.',958429610986807297,98,2018-01-30 20:00:00,TweetDeck,3,2
b'\xf0\x9f\x91\x80  Look out for #SOTU Twitter live streams tonight from:\n\n@ABC \n@BuzzFeedNews\n@FoxNews\n@HuffPost\n@NewsHour\n@Reuters\xe2\x80\xa6 https://t.co/0dBXBpwJzT',958417285764583426,140,2018-01-30 19:11:02,TweetDeck,105,76
b'RT @tictoc: What topic are you most interested in hearing Trump talk about in his #SOTU address?',958375707721297921,96,2018-01-30 16:25:49,TweetDeck,0,9
"b'RT @TwitterMoments: The parents of a girl killed by MS-13, a transgender troop, more than 20 Dreamers, small business owners and more will\xe2\x80\xa6'",958366604760412160,139,2018-01-30 15:49:38,TweetDeck,0,28
"b""Tonight! \n\nWatch President Trump's first State of the Union LIVE on Twitter! Use #SOTU to join the conversation at https://t.co/rpm7oF5WXo\xf0\x9f\x91\x87""",958359326133022725,139,2018-01-30 15:20:43,TweetDeck,9,11
b'Tune in Now!\n\n#AM2DM is LIVE on Twitter. Watch now and join the conversation. \xe2\xac\x87\xef\xb8\x8f https://t.co/Wn5vs2dkln',958354301092495360,104,2018-01-30 15:00:45,Twitter for  iPhone,2,2
"b'From one medium to another, see how the State of the Union has evolved over the years. #SOTU https://t.co/mfolkqyfNi'",958192107847651328,116,2018-01-30 04:16:15,Twitter for iPhone,16,6
"b'RT @TheCurrentCBC: The shoes of the men who were killed in the Quebec City mosque attack, Jan 29, 2017, are still in the same place. \n\nNo o\xe2\x80\xa6'",958123641748692992,140,2018-01-29 23:44:11,TweetDeck,0,5063
b'Watch Now!\n\n@technology is LIVE on Twitter with Bloomberg Technology. Go to https://t.co/0aukAxj9t4 to watch.',958097434198138880,109,2018-01-29 22:00:03,TweetDeck,4,4
"b""Starting Now!\n\n@markets is streaming LIVE on Twitter with What'd You Miss. Tune in at\nhttps://t.co/wg4lVjT1ov. #WDYM""",958082326453350400,116,2018-01-29 21:00:01,TweetDeck,2,2
b'Happening Now!\n\n@cheddar is LIVE on Twitter with #CheddarLIVE. Tap below to watch. \xe2\xac\x87\xef\xb8\x8f  https://t.co/QRgFQhv6XK',958067223331000320,110,2018-01-29 20:00:00,TweetDeck,3,3
"b""Tune in Now!\n\n#tictocnews is LIVE on Twitter. Tune in @tictoc for today's top news stories. \xf0\x9f\x91\x87 \nhttps://t.co/m4SLV8tHPM""",958029474934808583,118,2018-01-29 17:30:00,TweetDeck,4,4
"b""For the first time ever, the State of the Union will stream live on Twitter!\nHere's how to watch:\n\xf0\x9f\x95\x98  Tomorrow at 9\xe2\x80\xa6 https://t.co/MaJW9DTinr""",958014374828011523,139,2018-01-29 16:30:00,TweetDeck,38,41
"b""Don't miss it!\n\n#AM2DM is streaming LIVE. Click through to watch along with LIVE commentary. \xf0\x9f\x91\x87 https://t.co/Wn5vs2dkln""",957991794477797379,118,2018-01-29 15:00:17,TweetDeck,6,3
b'Tune in Now!\n\n@technology is LIVE on Twitter with #BTECH. Watch now at https://t.co/0aukAxj9t4.',957010259670859777,95,2018-01-26 22:00:00,TweetDeck,4,4
b'RT @jack: Introducing Sponsored Moments: https://t.co/b4zt5fEBAn',957001037537251330,64,2018-01-26 21:23:22,TweetDeck,0,323
"b""@markets is LIVE on Twitter with What'd You Miss. Tune in at \nhttps://t.co/wg4lVjT1ov. \xe2\xa4\xb5\xef\xb8\x8f""",956995158624489472,89,2018-01-26 21:00:00,TweetDeck,0,0
b'Tune in now! \n\n@cheddar is LIVE on Twitter with #CheddarLIVE. Go to https://t.co/QRgFQhMHPi to watch.',956980073139093504,101,2018-01-26 20:00:03,TweetDeck,5,5
b'RT @TwitterGov: Wondering what happened on Twitter during the previous #SOTU addresses? Tap into this Moment to find out \xe2\xa4\xb5\xef\xb8\x8f\xc2\xa0https://t.co/O3\xe2\x80\xa6',956923077165813760,140,2018-01-26 16:13:35,Twitter for iPhone,0,12
b'Starting NOW!\n\n#AM2DM is LIVE on Twitter with guest @justinbaldoni. Tap here to watch and see all the best tweets f\xe2\x80\xa6 https://t.co/saRzczFBfl',956904561909706754,140,2018-01-26 15:00:00,TweetDeck,26,8
"b'RT @FoxNews: .@POTUS addresses the World Economic Forum in Davos, Switzerland. https://t.co/PQgCs3pGXp https://t.co/Mnz6DsKrbD'",956875196752949248,126,2018-01-26 13:03:19,Twitter for  iPhone,0,2214
b'Tune in Now!\n\n#DayBreak is streaming LIVE on Twitter. https://t.co/YXcDAfDTN1',956859263976202240,77,2018-01-26 12:00:00,TweetDeck,5,7
b'Watch Now!\n\n@technology is LIVE on Twitter with #BTECH. https://t.co/0aukAxj9t4',956647882727329794,79,2018-01-25 22:00:03,TweetDeck,3,4
"b""What'd You Miss is LIVE on Twitter!\n\nTune in at\nhttps://t.co/wg4lVjT1ov.""",956632769756475392,72,2018-01-25 21:00:00,TweetDeck,4,4
b'Starting Now!\n\n@cheddar is LIVE on Twitter. Go to https://t.co/QRgFQhMHPi to watch. #CheddarLIVE',956617685185384448,96,2018-01-25 20:00:03,TweetDeck,5,4
"b'RT @ABC: LIVE: Pres. Trump dines with European Business Leaders at the World Economic Forum in Davos, Switzerland. https://t.co/l8Z6ClvNSm'",956600519417647104,138,2018-01-25 18:51:51,TweetDeck,0,281
b'RT @CBCIndigenous: LIVE: It\xe2\x80\x99s the final day of the hearings in Yellowknife for the #MMIWG Inquiry. #cdnpoli https://t.co/yfEvnLEigJ',956567275682914306,131,2018-01-25 16:39:45,TweetDeck,0,28
b'Gearing up for the State of the Union next week? Be sure to use #SOTU to unlock a special emoji and be part of the\xe2\x80\xa6 https://t.co/58FiutvTdA',956563546237816832,139,2018-01-25 16:24:56,TweetDeck,6,3
b'#AM2DM is LIVE! \n\nHead to @am2dm to watch the show and join the conversation. https://t.co/MjgBh77iEr',956542178250993665,101,2018-01-25 15:00:01,TweetDeck,6,3
b'Happening Now!\n\n@BloombergTV is LIVE on Twitter with #DayBreak. Head to https://t.co/YXcDAfVuEz to watch.',956496884725555200,105,2018-01-25 12:00:02,TweetDeck,6,5
b'Watch Now!\n\n@technology is LIVE on Twitter with #BTECH. Go to https://t.co/0aukAx1y4u to watch.',956285489715208197,95,2018-01-24 22:00:02,TweetDeck,8,5
b'RT @wsvn: Rescuers capture manatee tangled in life vest in Fort Lauderdale. https://t.co/ViJ1mErnwd',956279544817901568,99,2018-01-24 21:36:24,TweetDeck,0,32
"b""Tune in Now!\n\n@markets is LIVE on Twitter with What'd You Miss. #WDYM\nhttps://t.co/wg4lVjBqwX""",956270385808531456,93,2018-01-24 21:00:01,TweetDeck,3,1
b'#CheddarLIVE is streaming LIVE on Twitter! \n\nTap below to tune in.\nhttps://t.co/QRgFQhMHPi',956255297579855873,90,2018-01-24 20:00:03,TweetDeck,6,4
b'RT @FoxNews: The White House @PressSec Sarah Sanders holds a briefing. https://t.co/Rk3b1zG8Pv',956250302235242498,94,2018-01-24 19:40:12,Twitter for  iPhone,0,690
b'RT @people: #PeopleFeatures is streaming NOW with Billy Bush! Tune in to hear his real thoughts on that #AccessHollywood tape https://t.co/\xe2\x80\xa6',956210115824226305,140,2018-01-24 17:00:31,TweetDeck,0,61
b'RT @ABC: LIVE NOW: Former US gymnastics doctor Larry Nassar sentenced. https://t.co/RPjy1mrkKP',956200585107210242,94,2018-01-24 16:22:39,TweetDeck,0,693
"b""Tune in Now!\n\n#tictocnews is LIVE on Twitter. Tune in @tictoc for today's top news stories. \xf0\x9f\x91\x87 \nhttps://t.co/m4SLV8LiHk""",956194902009823232,118,2018-01-24 16:00:04,TweetDeck,2,2
b'RT @tictoc: A spokesperson for Elton John told Bloomberg that the singer is not retiring #tictocnews https://t.co/wDHtCC1gMV',956179957952270338,124,2018-01-24 15:00:41,Twitter for  iPhone,0,61
"b""Don't miss it!\n\n#AM2DM is LIVE on Twitter with guest @IAMannalynnemcc. Go to @am2dm to watch along with LIVE commen\xe2\x80\xa6 https://t.co/1OGNM5mgqr""",956179797083746304,140,2018-01-24 15:00:03,TweetDeck,7,4
b'Watch LIVE Now!\n\n#DayBreak is streaming LIVE on Twitter. Tune in at https://t.co/YXcDAfVuEz.',956134486441320449,92,2018-01-24 12:00:00,TweetDeck,5,7
b'RT @ABC: LIVE: Officials hold news conference on deadly shooting at Kentucky high school. https://t.co/oUMlNKOHzz https://t.co/2QSRtTqNp9',955954162847625217,137,2018-01-24 00:03:27,Twitter for  iPhone,0,248
b'Happening Now!\n\n#BTECH is LIVE on Twitter with @technology. Tune in at https://t.co/0aukAx1y4u.',955923097697206272,95,2018-01-23 22:00:01,TweetDeck,2,2
b'RT @CBCTheNational: Prime Minister Justin Trudeau referenced the #MeToo and #TimesUp movements on Tuesday at the World Economic Forum in Da\xe2\x80\xa6',955921839066374145,140,2018-01-23 21:55:01,TweetDeck,0,52
"b""What'd You Miss is streaming LIVE on Twitter! \n\nTap below to tune in.\nhttps://t.co/wg4lVjT1ov""",955908002493513728,93,2018-01-23 21:00:02,TweetDeck,3,3
"b""RT @NewsHour: WATCH on #Periscope: Pres. Trump's @PressSec Sarah Sanders holds White House news briefing https://t.co/3KTaxIXel9""",955905067038728192,128,2018-01-23 20:48:22,TweetDeck,0,20
b'Tune in now! \n\n@cheddar is LIVE on Twitter. Go to https://t.co/QRgFQhMHPi to watch. #CheddarLIVE',955892897542324224,96,2018-01-23 20:00:01,TweetDeck,9,2
b'Happening Now!\n\nStart your morning with #AM2DM LIVE on Twitter. Tap below to tune in and join the conversation. https://t.co/MjgBh6PHMT',955817404445184001,135,2018-01-23 15:00:02,TweetDeck,3,2
b'Starting now!\n\n#DayBreak is LIVE on Twitter. Tap below to tune in. https://t.co/YXcDAfDTN1',955772112299536386,90,2018-01-23 12:00:03,TweetDeck,3,6
b'RT @NBCNews: LIVE: House to hold vote to end government shutdown https://t.co/0m16Bbys7j https://t.co/8TfoMlISlI',955572233589665792,112,2018-01-22 22:45:48,TweetDeck,0,198
b'Watch LIVE Now!\n\n#BTECH is LIVE on Twitter with @technology. Watch now at https://t.co/0aukAx1y4u.',955560706392301568,98,2018-01-22 22:00:00,TweetDeck,2,2
"b""Starting Now!\n\n@markets is LIVE on Twitter with What'd You Miss. Tune in below.\nhttps://t.co/wg4lVjT1ov""",955545607267000320,103,2018-01-22 21:00:00,TweetDeck,4,2
b'Tune in now!\n\n#CheddarLIVE is streaming LIVE on Twitter. Go to https://t.co/QRgFQhMHPi to watch.',955530509341278209,96,2018-01-22 20:00:00,TweetDeck,2,3
"b""Tune in Now!\n\n#tictocnews is LIVE on Twitter. Tune in @tictoc for today's top news stories. \xf0\x9f\x91\x87 \nhttps://t.co/m4SLV8tHPM""",955507860494004230,118,2018-01-22 18:30:01,TweetDeck,4,3
b'RT @NBCNews: DEVELOPING: US Senate expected to vote momentarily on key government shutdown vote. https://t.co/IjTOHH0KUa https://t.co/hXId4\xe2\x80\xa6',955484629011746818,140,2018-01-22 16:57:42,TweetDeck,0,307
b'RT @NBCNews: LIVE: Sen. McConnell to speak as negotiations continue on Day 3 of the government shutdown - https://t.co/kdrUxkkyai https://t\xe2\x80\xa6',955457569945989120,140,2018-01-22 15:10:10,Twitter for  iPhone,0,136
"b""Don't miss it! \n\n#AM2DM is streaming LIVE at https://t.co/Wn5vs2dkln.  Click through to watch along with LIVE comme\xe2\x80\xa6 https://t.co/jXcpc6A27P""",955455023554682881,140,2018-01-22 15:00:03,TweetDeck,3,2
b'Tune in Now!\n\n@BloombergTV is LIVE on Twitter with #DayBreak. Head to https://t.co/YXcDAfVuEz to watch.',955409715294388224,103,2018-01-22 12:00:01,TweetDeck,9,4
b'RT @NBCNews: LIVE: Sen. McConnell speaks on US Senate floor as government shutdown continues Sunday night - https://t.co/kdrUxkkyai https:/\xe2\x80\xa6',955262447107104770,140,2018-01-22 02:14:49,Twitter for  iPhone,0,205
"b'RT @NBCNightlyNews: Tweet at us your top North Korea questions, and be sure to tune in to @NBCNightlyNews with @LesterHoltNBC on Tuesday as\xe2\x80\xa6'",955158679598321664,140,2018-01-21 19:22:29,Twitter for  iPhone,0,21
